Curve Type,Curve ID,Observation Date,CurrencyID,Length Interpolation type,Length Extrapolation type,Maturity Interpolation type,Maturity Extrapolation type, Tenor,Daycount Convention,Days per Annum,Holiday List,Ordinate Type, Business Day Convention, Invalid Date Rule, End of Month Rule, Length,Maturity,Volatility
SwaptionVolMtx,gbp,2020/08/25,USD,lin,near,lin,near,QUARTERLY,ACT365,365,SYD,MIXED,MODFOLLOWING,IGNORE,FALSE,12,1w,2w,1m,2m,3m,6m,9m,1y,18m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,0.970221,0.965538,0.946201,1.094331,1.229951,1.172271,1.152898,1.10786,1.202043,1.229446,0.898862,0.694074,0.558486,0.455935,0.396851,0.359173,0.338787,0.333603,0.340793,0.376681,0.41998,0.811369
SwaptionVolMtx,GBP,2020/08/25,USD,lin,near,lin,near,QUARTERLY,ACT365,365,SYD,MIXED,MODFOLLOWING,IGNORE,FALSE,24,1w,2w,1m,2m,3m,6m,9m,1y,18m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,1.013446,1.006215,0.981717,1.021396,1.051721,1.004471,1.061999,1.093499,1.015371,0.932348,0.748785,0.587887,0.499365,0.422164,0.379241,0.351552,0.339805,0.336541,0.348864,0.388266,0.432824,0.870546
SwaptionVolMtx,GBP,2020/08/25,USD,lin,near,lin,near,QUARTERLY,ACT365,365,SYD,MIXED,MODFOLLOWING,IGNORE,FALSE,36,1w,2w,1m,2m,3m,6m,9m,1y,18m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,1.065358,1.05675,1.034903,1.013209,0.988608,0.921006,0.929777,0.930549,0.864765,0.803806,0.638869,0.527963,0.464542,0.402324,0.366531,0.347487,0.339233,0.34048,0.354331,0.396015,0.442471,0.901424
